"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.225380790E2,-5.881462097E-1,1.527355194E0,-1.825192690E0,2.451542006E0
1.225459445E2,-9.124166965E-1,2.160426140E0,-2.383217096E0,3.343601212E0
1.225539346E2,-1.070118666E0,2.656144142E0,-2.908945322E0,4.081938087E0
1.225619960E2,-1.053763151E0,2.895654678E0,-3.159117222E0,4.413077658E0
1.225699147E2,-7.427184582E-1,2.854943275E0,-3.275829792E0,4.408332184E0
1.225780275E2,-5.277956724E-1,2.410497665E0,-3.175736904E0,4.021737454E0
1.225859133E2,-4.191195965E-1,1.691257477E0,-2.681986809E0,3.198291158E0
1.225938395E2,-2.574218512E-1,7.804203033E-1,-2.019188404E0,2.180010016E0
1.226019193E2,1.500606537E-3,-7.371711731E-2,-1.325488210E0,1.327537366E0
1.226098841E2,2.905370593E-1,-8.356294632E-1,-6.318559647E-1,1.087166198E0
1.226179205E2,3.867942095E-1,-1.369331837E0,3.567981720E-2,1.423359578E0
1.226257667E2,2.765049338E-1,-1.687444687E0,4.354157448E-1,1.764514500E0
1.226338138E2,-8.106863499E-2,-1.835914135E0,7.497432232E-1,1.984758861E0
1.226417744E2,-3.642314672E-1,-1.786736488E0,9.121479988E-1,2.038898186E0
1.226497221E2,-6.021806002E-1,-1.395541668E0,5.524935722E-1,1.617222053E0
1.226576691E2,-5.930877924E-1,-8.416461945E-1,-1.129748821E-1,1.035801511E0
1.226656511E2,-7.891662121E-1,-3.182258606E-1,-4.905431271E-1,9.821830624E-1
1.226736180E2,-1.066791892E0,2.372398376E-1,-6.425318718E-1,1.267744015E0
1.226816843E2,-1.272724032E0,4.985523224E-1,-8.147618771E-1,1.591294378E0
1.226896535E2,-1.219110966E0,7.171840668E-1,-1.148139834E0,1.821760031E0
1.226976044E2,-9.117573500E-1,8.669433594E-1,-1.003519773E0,1.609330354E0
1.227057197E2,-6.603026390E-1,9.526319504E-1,-8.068361282E-1,1.412264758E0
1.227135792E2,-4.603468180E-1,9.018650055E-1,-5.940526724E-1,1.173958372E0
1.227217414E2,-1.987012625E-1,7.868909836E-1,-3.118944168E-1,8.694583020E-1
1.227296108E2,1.735308170E-1,5.597476959E-1,-1.050367355E-1,5.953680739E-1
1.227375830E2,5.080827475E-1,3.111200333E-1,2.857837677E-1,6.607693359E-1
1.227455803E2,7.464506626E-1,1.415977478E-1,8.206880093E-1,1.118377093E0
1.227536498E2,9.425455928E-1,-1.478052139E-1,1.340977430E0,1.645739665E0
1.227615470E2,1.243101001E0,-3.805656433E-1,2.042224646E0,2.420911359E0
1.227696739E2,1.182748199E0,-5.193586349E-1,2.653061390E0,2.950823856E0
1.227775550E2,9.979121089E-1,-4.523706436E-1,2.950183868E0,3.147070484E0
1.227855644E2,6.830202341E-1,-4.374952316E-1,3.005738020E0,3.113258705E0
1.227936286E2,5.730000734E-1,-4.637022018E-1,2.690085888E0,2.789249164E0
1.228015108E2,2.031559944E-1,-5.835504532E-1,2.383442879E0,2.462235457E0
1.228096518E2,-1.105976105E-2,-7.794265747E-1,1.830922127E0,1.989950738E0
1.228175433E2,-6.552946568E-2,-1.000722885E0,1.134158373E0,1.513953638E0
1.228254888E2,-1.605226994E-1,-1.035912514E0,2.373409271E-1,1.074808350E0
1.228334648E2,-2.293399572E-1,-8.625221252E-1,-4.562902451E-1,1.002368206E0
1.228414923E2,-3.088234663E-1,-4.248542786E-1,-8.563569784E-1,1.004599605E0
1.228496406E2,-4.718910456E-1,1.556062698E-1,-1.107407689E0,1.213773562E0
1.228575855E2,-5.634856224E-1,8.217868805E-1,-1.463006258E0,1.770095205E0
1.228655944E2,-5.372263193E-1,1.426255226E0,-1.792089105E0,2.352530435E0
1.228734479E2,-3.738029003E-1,1.931538582E0,-1.923182249E0,2.751217888E0
1.228814835E2,-4.937767982E-3,1.992816925E0,-1.771550059E0,2.666408313E0
1.228895771E2,5.392671824E-1,1.581734657E0,-1.311674953E0,2.124425758E0
1.228975928E2,1.072222352E0,9.066963196E-1,-7.458437681E-1,1.589981734E0
1.229054396E2,1.550208330E0,-4.104328156E-2,-2.086985111E-1,1.564731762E0
1.229135221E2,1.789649129E0,-8.220319748E-1,4.074771404E-1,2.011123614E0
1.229214466E2,1.618081689E0,-1.276418686E0,8.989493847E-1,2.248453471E0
1.229294764E2,1.402754784E0,-1.476891518E0,1.215469360E0,2.371981303E0
1.229374275E2,1.157550335E0,-1.328358650E0,1.279703617E0,2.177636524E0
1.229454276E2,8.044481277E-1,-1.057920456E0,1.226477623E0,1.808474451E0
1.229535172E2,3.053703308E-1,-4.958848953E-1,1.067525864E0,1.216044546E0
1.229614236E2,-1.019512415E-1,8.471298218E-2,8.571827412E-1,8.673710836E-1
1.229695383E2,-3.856647015E-1,4.753637314E-1,6.143491268E-1,8.672558957E-1
1.229774420E2,-2.570512295E-1,4.973068237E-1,4.194395542E-1,6.995133674E-1
1.229855046E2,1.496863365E-2,2.342071533E-1,2.069690228E-1,3.129108931E-1
1.229933980E2,2.259347439E-1,-2.147445679E-1,-1.412804127E-1,3.422307598E-1
1.230014955E2,3.861832619E-1,-7.533397675E-1,-1.664924622E-1,8.627734679E-1
1.230094284E2,4.979891181E-1,-1.120122910E0,-4.082536697E-2,1.226513434E0
1.230173991E2,3.779386878E-1,-1.132843971E0,7.918477058E-2,1.196847251E0
1.230253418E2,3.943574429E-2,-8.220481873E-1,1.271831989E-1,8.327628511E-1
1.230333441E2,-2.449172735E-1,-2.440280914E-1,9.614014626E-2,3.588552744E-1
1.230414245E2,-5.399011374E-1,4.013309479E-1,-3.534197807E-2,6.736533406E-1
1.230493481E2,-7.092208862E-1,8.920516968E-1,-1.640863419E-1,1.151379530E0
1.230573228E2,-7.418822050E-1,1.222095490E0,-2.138829231E-1,1.445563038E0
1.230653955E2,-7.561894655E-1,1.363903999E0,-3.038537502E-1,1.588830931E0
1.230732985E2,-6.277189255E-1,1.364849091E0,-2.660877705E-1,1.525662738E0
1.230812581E2,-5.203804970E-1,1.261341095E0,-9.927511215E-3,1.364505689E0
1.230892993E2,-2.934578657E-1,1.023610115E0,2.735159397E-1,1.099411732E0
1.230972735E2,2.691018581E-2,7.498521805E-1,5.071556568E-1,9.056540791E-1
1.231052354E2,1.794333458E-1,5.765581131E-1,5.985641479E-1,8.502320992E-1
1.231132371E2,3.161772490E-1,2.981166840E-1,6.383166313E-1,7.721979875E-1
1.231213815E2,4.473117590E-1,1.519203186E-2,6.526486874E-1,7.913715415E-1
1.231293952E2,3.833125234E-1,-2.311201096E-1,7.237763405E-1,8.509977595E-1
1.231373005E2,4.122732282E-1,-4.646215439E-1,6.349496841E-1,8.882586870E-1
1.231452195E2,4.596713781E-1,-5.488557816E-1,5.943436623E-1,9.304755954E-1
1.231533305E2,1.961252689E-1,-5.322942734E-1,6.513962746E-1,8.637820449E-1
1.231611977E2,2.308967113E-1,-4.489641190E-1,5.355658531E-1,7.360114499E-1
1.231693208E2,3.850818872E-1,-4.257307053E-1,2.208313942E-1,6.150619464E-1
1.231772061E2,3.620337248E-1,-5.725135803E-1,-2.718281746E-1,7.298840826E-1
1.231851746E2,5.200663209E-1,-9.345312119E-1,-5.870084763E-1,1.219998572E0
1.231932965E2,7.064574957E-1,-1.240921974E0,-9.075199366E-1,1.691910747E0
1.232011489E2,6.453250051E-1,-1.285596848E0,-1.272655487E0,1.920639374E0
1.232090893E2,5.394932628E-1,-1.155710220E0,-1.491516113E0,1.962482971E0
1.232171087E2,3.606057167E-1,-7.918710709E-1,-1.536977291E0,1.766181041E0
1.232251256E2,1.163727045E-1,-2.066698074E-1,-1.687763929E0,1.704347998E0
1.232330456E2,-1.849868298E-1,3.865966797E-1,-1.728669167E0,1.781003708E0
1.232409865E2,-3.925431967E-1,8.612985611E-1,-1.855552197E0,2.083026482E0
1.232490268E2,-4.402713776E-1,1.156843185E0,-1.857837439E0,2.232416849E0
1.232569211E2,-5.753128529E-1,1.242875099E0,-1.627597809E0,2.127157262E0
1.232650203E2,-6.306766272E-1,1.209479332E0,-1.259527683E0,1.856610688E0
1.232729058E2,-5.821057558E-1,9.831581116E-1,-7.178320885E-1,1.349344245E0
1.232808873E2,-4.309263229E-1,6.234149933E-1,-2.086861134E-1,7.860621118E-1
1.232889117E2,-1.842534542E-1,9.519481659E-2,3.415174484E-1,3.995566994E-1
1.232968744E2,1.059097052E-1,-5.265598297E-1,7.732319832E-1,9.414721556E-1
1.233049177E2,2.640643120E-1,-1.024205208E0,1.035460234E0,1.480170316E0
1.233128519E2,2.745807171E-1,-1.256895065E0,1.070303917E0,1.673538243E0
1.233209231E2,3.069353104E-2,-1.092308998E0,9.655807018E-1,1.458227394E0
1.233289610E2,-4.010231495E-1,-5.192604065E-1,8.877723217E-1,1.103897926E0
1.233368939E2,-8.169168234E-1,5.020952225E-1,7.657210827E-1,1.227102883E0
1.233448357E2,-1.351213694E0,1.457706451E0,4.805581570E-1,2.044901632E0
1.233529120E2,-1.563496590E0,2.336034775E0,3.300309181E-1,2.830282753E0
1.233608041E2,-1.610837936E0,2.737565994E0,8.134555817E-2,3.177370537E0
1.233688204E2,-1.174357891E0,2.356095314E0,7.627415657E-2,2.633651331E0
1.233767893E2,-4.655176401E-1,1.342761040E0,4.558978081E-1,1.492500149E0
1.233849353E2,3.896513581E-1,7.072448730E-2,1.096022367E0,1.165373401E0
1.233927900E2,1.013269186E0,-1.206790924E0,1.552046537E0,2.211765637E0
1.234008603E2,1.509634972E0,-2.018173695E0,1.707327127E0,3.044172914E0
1.234087600E2,1.781248927E0,-2.749121666E0,2.046537399E0,3.862490518E0
1.234167360E2,1.818660855E0,-3.009802818E0,2.219274998E0,4.158319592E0
1.234247406E2,1.751343608E0,-2.909357548E0,2.063282013E0,3.973499520E0
1.234327264E2,1.445575833E0,-2.334409714E0,1.574614525E0,3.165212331E0
1.234408270E2,7.845869064E-1,-1.390038013E0,9.290003777E-1,1.846841627E0
1.234487353E2,1.718770266E-1,-2.750530243E-1,1.013829708E-1,3.398152221E-1
1.234566853E2,-2.713730335E-1,8.106603622E-1,-7.081909180E-1,1.110111671E0
1.234646682E2,-5.944459438E-1,1.396023750E0,-1.509830594E0,2.140522533E0
1.234727732E2,-6.488395929E-1,1.356905937E0,-2.228421688E0,2.688503256E0
1.234807382E2,-4.099754095E-1,8.159589767E-1,-2.767695189E0,2.914447726E0
1.234886725E2,-1.782405376E-1,6.854820251E-2,-3.216673136E0,3.222336824E0
1.234966402E2,-7.248711586E-2,-4.846725464E-1,-3.302906990E0,3.339065205E0
1.235046176E2,-1.486203671E-1,-7.979526520E-1,-3.054460526E0,3.160466034E0
1.235126263E2,-2.179592848E-1,-8.133907318E-1,-2.391891479E0,2.535794862E0
1.235207185E2,-3.992705345E-1,-5.290288925E-1,-1.597393394E0,1.729437534E0
1.235286521E2,-7.679045200E-1,-8.907318115E-3,-9.352458715E-1,1.210141121E0
1.235366060E2,-1.141714573E0,5.210008621E-1,-7.278746367E-1,1.450777568E0
1.235446103E2,-1.323185682E0,6.484270096E-1,-1.027209759E-1,1.477101735E0
1.235526026E2,-1.358447075E0,6.327295303E-1,-1.647360325E-1,1.507601762E0
1.235605804E2,-1.100511312E0,3.723955154E-1,-9.413290024E-2,1.165617678E0
1.235687263E2,-5.552928448E-1,-1.297531128E-1,2.917528152E-3,5.702582974E-1
1.235766784E2,-7.568836212E-2,-6.939468384E-1,4.712643623E-1,8.422476132E-1
1.235845099E2,2.078081369E-1,-1.155109406E0,8.906126022E-1,1.473313533E0
1.235925165E2,4.444718361E-1,-1.403752327E0,1.195570230E0,1.896698180E0
1.236004927E2,4.453567266E-1,-1.421040535E0,1.262308121E0,1.952209161E0
1.236084574E2,2.988251448E-1,-1.172631264E0,1.138537407E0,1.661513760E0
1.236164012E2,1.129450798E-1,-7.138853073E-1,9.945232868E-1,1.229416687E0
1.236244937E2,-1.435090303E-1,-9.018325806E-2,6.013588905E-1,6.247882658E-1
1.236323815E2,-2.822442055E-1,4.709539413E-1,2.487728596E-1,6.027829975E-1
1.236403564E2,-3.692973852E-1,9.115171432E-1,-7.894039154E-2,9.866486946E-1
1.236484001E2,-3.198627234E-1,1.226322174E0,-3.618688583E-1,1.318001255E0
1.236563681E2,-2.538548708E-1,1.319980621E0,-6.358637810E-1,1.486981467E0
1.236643338E2,3.399431705E-2,1.158024788E0,-7.716534138E-1,1.391986356E0
1.236723043E2,3.228442669E-1,7.704057693E-1,-7.143785954E-1,1.099131588E0
1.236804398E2,7.752705812E-1,6.678962708E-2,-4.212079048E-1,8.848284735E-1
1.236884467E2,1.221654058E0,-6.234416962E-1,-6.958532333E-2,1.373302699E0
1.236963240E2,1.468955278E0,-1.243045807E0,2.417302132E-1,1.939439606E0
1.237042978E2,1.526867628E0,-1.599218369E0,4.407527447E-1,2.254570275E0
1.237124336E2,1.352346539E0,-1.755911827E0,6.694102287E-1,2.315205728E0
1.237204479E2,1.041924596E0,-1.640068054E0,8.675596714E-1,2.127930889E0
1.237283052E2,4.414460063E-1,-1.020880699E0,1.014634848E0,1.505508503E0
1.237363487E2,-3.015795946E-1,-7.132053375E-2,8.556516171E-1,9.100420651E-1
1.237443712E2,-1.004744411E0,1.123135567E0,4.398510456E-1,1.569845143E0
1.237523562E2,-1.491935849E0,2.249333382E0,2.251696587E-2,2.699236976E0
1.237602683E2,-1.700760484E0,3.082885742E0,-5.253782272E-1,3.559886656E0
1.237682994E2,-1.636790156E0,3.370689392E0,-9.970202446E-1,3.877457719E0
1.237762539E2,-1.255596638E0,2.929016113E0,-1.240610361E0,3.419762035E0
1.237843626E2,-8.380516768E-1,1.906630516E0,-8.877052069E-1,2.263976827E0
1.237922630E2,-1.814683676E-1,6.457567215E-1,-4.038960934E-1,7.829843971E-1
1.238003852E2,6.825171113E-1,-7.747726440E-1,2.313375473E-2,1.032781404E0
1.238082271E2,1.488108993E0,-1.811299324E0,2.871620655E-1,2.361723029E0
1.238161838E2,1.940933228E0,-2.615005016E0,8.764111996E-1,3.372472330E0
1.238243290E2,1.875628948E0,-3.064633369E0,1.550477266E0,3.913303131E0
1.238322663E2,1.419756770E0,-2.986552715E0,2.068315983E0,3.900402212E0
1.238401606E2,9.402163029E-1,-2.357064247E0,2.103435516E0,3.296088520E0
1.238483174E2,3.959706426E-1,-1.425380230E0,1.667545795E0,2.229172611E0
1.238563239E2,-7.161664963E-2,-2.972545624E-1,9.970343113E-1,1.042864630E0
1.238641701E2,-4.595124722E-1,7.223443985E-1,1.807422638E-1,8.749862331E-1
1.238722245E2,-5.736243725E-1,1.231343269E0,-4.752538204E-1,1.439137715E0
1.238801859E2,-5.738497972E-1,1.273612976E0,-1.188925147E0,1.834376354E0
1.238882453E2,-4.616832733E-1,8.330326080E-1,-1.702532291E0,1.950823153E0
1.238961651E2,-3.476880789E-1,2.000637054E-1,-2.225340366E0,2.261205924E0
1.239041454E2,-1.364473104E-1,-3.280458450E-1,-2.517448664E0,2.542396452E0
1.239120556E2,-1.210616827E-1,-3.851985931E-1,-2.715383291E0,2.745239572E0
1.239200420E2,-3.284015656E-1,5.553150177E-2,-2.510650158E0,2.532645959E0
1.239280893E2,-6.081874371E-1,9.745063782E-1,-2.265686035E0,2.540253501E0
1.239361453E2,-9.645634890E-1,2.224655151E0,-1.773479223E0,3.004114149E0
1.239440063E2,-1.328040481E0,3.150229454E0,-1.415744662E0,3.700266217E0
1.239520022E2,-1.118518710E0,3.255094528E0,-1.055661440E0,3.600159103E0
1.239599651E2,-3.854943514E-1,2.244501114E0,-6.327543259E-1,2.363634740E0
1.239680471E2,8.024762273E-1,5.994663239E-1,1.297740936E-1,1.010034299E0
1.239759536E2,1.649480104E0,-1.235036850E0,9.726848602E-1,2.278643560E0
1.239839587E2,2.059683800E0,-2.811915398E0,1.731362581E0,3.891886682E0
1.239921086E2,2.162564516E0,-3.868258953E0,2.292250395E0,4.989441300E0
1.240001171E2,2.059565306E0,-4.437974453E0,2.588850498E0,5.535302467E0
1.240081184E2,1.857516885E0,-4.530817032E0,2.609509468E0,5.548712609E0
1.240159406E2,1.390406609E0,-3.952851772E0,2.170940161E0,4.719242402E0
1.240239422E2,6.619516015E-1,-3.026932240E0,1.424931288E0,3.410414620E0
1.240318840E2,-2.800441980E-1,-1.393165588E0,4.023568630E-1,1.476897476E0
1.240398494E2,-1.397962570E0,4.605598450E-1,-5.259175301E-1,1.563011186E0
1.240478731E2,-2.463735580E0,2.397996902E0,-1.492772937E0,3.748166645E0
1.240558544E2,-3.193316936E0,4.017267227E0,-2.458770990E0,5.690453744E0
1.240639231E2,-3.377890110E0,4.859274864E0,-3.121048927E0,6.690563519E0
1.240718135E2,-2.760909557E0,4.871855736E0,-3.529073238E0,6.619060191E0
1.240799044E2,-1.646535397E0,4.142340660E0,-3.382085323E0,5.595405802E0
1.240879829E2,-4.332765341E-1,2.901228905E0,-2.331125736E0,3.746866012E0
1.240958296E2,5.218192339E-1,1.651124954E0,-1.136219978E0,2.071111964E0
1.241038808E2,1.317793131E0,4.582967758E-1,2.188158035E-2,1.395382913E0
1.241117900E2,1.829486609E0,-6.078710556E-1,1.128628254E0,2.233904700E0
1.241198307E2,2.049185753E0,-1.487120628E0,2.106569052E0,3.293679277E0
1.241277895E2,2.137214422E0,-2.032531261E0,3.046408415E0,4.240220872E0
1.241358793E2,1.886084557E0,-2.312419891E0,3.312977076E0,4.458746215E0
1.241437536E2,1.506088734E0,-2.181254864E0,3.415011644E0,4.323017532E0
1.241517440E2,8.687100410E-1,-1.642568111E0,2.983857155E0,3.515123135E0
1.241597290E2,3.755329847E-1,-1.046775818E0,2.262641430E0,2.521172520E0
1.241678779E2,-5.144715309E-3,-6.371841431E-1,1.556748629E0,1.682110696E0
1.241758361E2,-2.605068684E-1,-3.244142532E-1,9.080703259E-1,9.988494145E-1
1.241837902E2,-4.666367769E-1,-1.563949585E-1,2.754902840E-2,4.929180597E-1
1.241916830E2,-6.921944618E-1,1.886415482E-1,-8.971446753E-1,1.148732943E0
1.241997335E2,-1.129682064E0,7.377519608E-1,-1.695625544E0,2.166934587E0
1.242078254E2,-1.506996751E0,1.266507149E0,-2.123230457E0,2.895373402E0
1.242157276E2,-1.867505550E0,1.933207512E0,-2.408028126E0,3.608804195E0
1.242237448E2,-2.143666983E0,2.654426575E0,-2.627024889E0,4.306105937E0
1.242317805E2,-2.232874393E0,3.265425682E0,-2.813285828E0,4.854205403E0
1.242397153E2,-1.925286055E0,3.572360039E0,-2.530153990E0,4.782275802E0
1.242476893E2,-1.432833910E0,3.486738205E0,-1.794533372E0,4.175009742E0
1.242556813E2,-8.817436695E-1,2.629967690E0,-5.623404980E-1,2.830270090E0
1.242637336E2,-1.504278183E-2,1.401741982E0,6.850385666E-1,1.560251488E0
1.242716452E2,8.777230978E-1,-1.143321991E-1,1.693846703E0,1.911174074E0
1.242796686E2,1.565468311E0,-1.736254692E0,2.512147188E0,3.431640262E0
1.242876606E2,1.953162313E0,-3.047189236E0,3.179590940E0,4.817676183E0
1.242956706E2,2.098498344E0,-4.002285957E0,3.317379951E0,5.605978766E0
1.243035510E2,1.977488995E0,-4.404873848E0,3.204548120E0,5.795041415E0
1.243115584E2,1.516813278E0,-4.075423717E0,3.082749844E0,5.330398446E0
1.243196357E2,6.941717863E-1,-2.982123852E0,2.632793427E0,4.038135506E0
1.243276636E2,-2.951791286E-1,-1.413228035E0,1.931118011E0,2.411132715E0
1.243357040E2,-1.146622300E0,1.366777420E-1,1.214626551E0,1.675929939E0
1.243436740E2,-1.945925474E0,1.725799561E0,1.626508236E-1,2.606044007E0
1.243516305E2,-2.222620487E0,2.499990463E0,-1.095845342E0,3.520066925E0
1.243595321E2,-1.699311733E0,2.357908249E0,-2.548169613E0,3.865302065E0
1.243676474E2,-7.559483051E-1,1.075374603E0,-3.291255236E0,3.544044216E0
1.243755134E2,1.404968500E-1,-2.206935883E-1,-3.541544199E0,3.551194213E0
1.243836677E2,3.363012075E-1,-8.064880371E-1,-3.446768522E0,3.555802962E0
1.243916592E2,1.645096540E-1,-9.866571426E-1,-3.212660789E0,3.364780096E0
1.243995129E2,5.195140839E-2,-6.297826767E-1,-2.863708019E0,2.932601028E0
1.244076850E2,-1.210826635E-1,3.482904434E-1,-2.499911785E0,2.526959869E0
1.244155791E2,-6.179063320E-1,1.509157181E0,-2.131568909E0,2.683831150E0
1.244235157E2,-1.047493815E0,2.328403473E0,-1.599120378E0,3.012622116E0
1.244314884E2,-9.677191973E-1,2.223248482E0,-1.044883609E0,2.640283320E0
1.244394591E2,-9.952187538E-2,1.162429810E0,-6.500508785E-1,1.335557491E0
1.244474850E2,9.503090978E-1,-2.913608551E-1,-6.378412247E-3,9.939915560E-1
1.244555393E2,1.427840352E0,-1.759490967E0,7.186341286E-1,2.377177222E0
1.244635386E2,1.695671797E0,-2.926566124E0,1.427313328E0,3.671146341E0
1.244714435E2,1.873101473E0,-3.800097466E0,1.993642807E0,4.682292336E0
1.244794212E2,1.885661244E0,-4.284637451E0,2.253491879E0,5.195388538E0
1.244875610E2,1.807519794E0,-4.456931114E0,2.063854456E0,5.233627612E0
1.244955172E2,1.526900530E0,-4.295258522E0,1.600534916E0,4.831395556E0
1.245034997E2,1.116343141E0,-3.730010509E0,8.956835270E-1,3.995178267E0
1.245115187E2,6.815799475E-1,-2.935567379E0,1.023676395E-1,3.015391549E0
1.245195625E2,-1.330037117E-1,-1.822741985E0,-6.621009111E-1,1.943825082E0
1.245275018E2,-8.864396811E-1,-5.328989029E-1,-1.474841118E0,1.801364170E0
1.245354363E2,-1.481779218E0,7.136411667E-1,-2.202272892E0,2.748628614E0
1.245434062E2,-1.790278196E0,1.735155106E0,-2.982175827E0,3.887059547E0
1.245513423E2,-1.932938933E0,2.261722565E0,-3.442595005E0,4.550066181E0
1.245593213E2,-1.497534871E0,2.391611099E0,-3.581181526E0,4.559306467E0
1.245674394E2,-1.013056636E0,2.162099838E0,-3.361332893E0,4.123047208E0
1.245753625E2,-2.874560356E-1,1.859753609E0,-2.738309383E0,3.322597288E0
1.245833676E2,2.549339533E-1,1.526279449E0,-2.106257200E0,2.613587510E0
1.245914221E2,7.343712449E-1,1.209721565E0,-1.236341357E0,1.879166662E0
1.245993638E2,1.232664227E0,7.303495407E-1,-2.069220543E-1,1.447649228E0
1.246072361E2,1.491672635E0,2.217330933E-1,8.134999275E-1,1.713486197E0
1.246152428E2,1.495860457E0,-3.027429581E-1,1.876996756E0,2.419166928E0
1.246233347E2,1.494470954E0,-7.438802719E-1,2.633804560E0,3.118289234E0
1.246312659E2,1.436402202E0,-1.131490707E0,3.095090866E0,3.594872734E0
1.246393497E2,1.283137441E0,-1.339471340E0,3.023350716E0,3.547009263E0
1.246473552E2,1.056185842E0,-1.383684158E0,2.762073755E0,3.264837180E0
1.246553382E2,7.614524364E-1,-1.005602837E0,2.262685537E0,2.590519778E0
1.246633323E2,2.511265278E-1,-2.889165878E-1,1.698567152E0,1.741168486E0
1.246712192E2,-2.281832695E-1,4.217681885E-1,1.130164862E0,1.227692398E0
1.246793830E2,-6.689225435E-1,1.089620590E0,4.961218834E-1,1.371447164E0
1.246873403E2,-7.245570421E-1,1.417324066E0,-1.027984619E-1,1.595104366E0
1.246952116E2,-5.671787262E-1,1.601865768E0,-6.256372929E-1,1.810825135E0
1.247032308E2,-5.031167269E-1,1.569477081E0,-8.176717758E-1,1.839829308E0
1.247112631E2,-2.933559418E-1,1.497488022E0,-6.054379940E-1,1.641670871E0
1.247191489E2,-2.724493742E-1,1.591592789E0,-2.895286083E-1,1.640494767E0
1.247271730E2,-2.683318853E-1,1.501960754E0,2.314496040E-1,1.543197015E0
1.247351473E2,-1.217738390E-1,1.702208519E0,5.262529850E-1,1.785856913E0
1.247432826E2,3.846883774E-2,1.425661087E0,9.369153976E-1,1.706399674E0
1.247511578E2,2.723085880E-1,1.217785835E0,1.370204210E0,1.853271131E0
1.247592261E2,3.436861038E-1,7.810077667E-1,1.761781454E0,1.957541101E0
1.247671887E2,4.289321899E-1,4.334297180E-1,1.845263720E0,1.943409977E0
1.247751443E2,3.447673321E-1,1.940975189E-1,1.856208563E0,1.897906370E0
1.247830393E2,1.960092783E-1,7.260131836E-2,1.854308605E0,1.866052248E0
1.247911079E2,-8.977270126E-2,-3.173732758E-2,1.717802525E0,1.720439452E0
1.247991070E2,-4.179933071E-1,-1.520500183E-1,1.437947750E0,1.505168211E0
1.248071906E2,-6.151200533E-1,-2.184648514E-1,9.746124744E-1,1.173017070E0
1.248151451E2,-8.611227274E-1,-2.975749969E-1,5.394105911E-1,1.058795078E0
1.248229946E2,-1.058407903E0,-1.781759262E-1,8.015131950E-2,1.076289080E0
1.248311475E2,-1.254742265E0,1.536359787E-1,-4.912760258E-1,1.356220594E0
1.248391389E2,-1.474677563E0,6.894721985E-1,-1.076611042E0,1.951701094E0
1.248470798E2,-1.664929986E0,1.202532768E0,-1.524016619E0,2.557479926E0
1.248549493E2,-1.782603383E0,1.649555206E0,-1.795070052E0,3.020096636E0
1.248631413E2,-1.705588937E0,1.881996155E0,-2.042926073E0,3.259522985E0
1.248710696E2,-1.316286087E0,1.819014549E0,-2.216439009E0,3.154999980E0
1.248789529E2,-7.901016474E-1,1.453566551E0,-2.205157280E0,2.756779817E0
1.248869103E2,-7.401549816E-2,6.089544296E-1,-2.047578812E0,2.137494510E0
1.248948590E2,7.579856515E-1,-3.384685516E-1,-1.662448645E0,1.858181559E0
1.249028665E2,1.163729310E0,-1.039651871E0,-1.071581841E0,1.892994865E0
1.249109381E2,1.133598447E0,-1.423454762E0,-5.714832544E-1,1.907318014E0
1.249188984E2,1.046196461E0,-1.389844418E0,-3.385686874E-1,1.772236806E0
1.249269889E2,8.419448137E-1,-1.012253761E0,1.754975319E-2,1.316752346E0
1.249348156E2,4.076685905E-1,-4.047861099E-1,4.309535027E-2,5.761099580E-1
1.249429986E2,-1.425528526E-2,2.907018661E-1,-1.075875759E-1,3.102996530E-1
1.249509933E2,-4.033943415E-1,8.406572342E-1,-2.982037067E-1,9.789571139E-1
1.249589009E2,-5.651645660E-1,1.122178078E0,-4.453690052E-1,1.333059704E0
1.249668256E2,-5.085568428E-1,1.067295074E0,-3.942897320E-1,1.246279756E0
1.249748428E2,-3.858749866E-1,8.113307953E-1,-3.813264370E-1,9.759953977E-1
1.249827723E2,-2.016098499E-1,3.283319473E-1,-3.238558769E-1,5.033200058E-1
1.249908622E2,1.815161705E-1,-2.307691574E-1,-1.880865097E-1,3.486818884E-1
1.249987565E2,4.229042530E-1,-4.948949814E-1,3.444314003E-2,6.518860174E-1
1.250067018E2,3.527116776E-1,-4.521532059E-1,3.322265148E-1,6.627386409E-1
1.250147262E2,8.192384243E-2,-1.025228500E-1,5.534608364E-1,5.688069516E-1
1.250226132E2,-2.945588827E-1,4.433698654E-1,7.713599205E-1,9.371968309E-1
1.250306208E2,-4.154471159E-1,9.628496170E-1,9.340994358E-1,1.404356595E0
1.250386578E2,-2.715600729E-1,1.153563499E0,1.148914099E0,1.650592992E0
1.250467106E2,1.080632210E-3,1.178997040E0,1.245471239E0,1.715002564E0
1.250545843E2,3.621865511E-1,8.749656677E-1,1.379871368E0,1.673555799E0
1.250626402E2,7.236432433E-1,1.656274796E-1,1.496480942E0,1.670493105E0
1.250706309E2,1.092558861E0,-6.144857407E-1,1.504438400E0,1.958216661E0
1.250786264E2,1.161202908E0,-1.328868389E0,1.377513885E0,2.238711212E0
1.250866568E2,1.047861457E0,-1.804278851E0,1.229437351E0,2.421766298E0
1.250945247E2,8.523315787E-1,-2.081369877E0,1.325523615E0,2.610667068E0
