"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.054161850E1,4.576891661E-5,-1.079246998E-1,3.132886887E-1,3.313571266E-1
5.054954050E1,3.809016943E-2,-8.369421959E-2,3.215961456E-1,3.344841764E-1
5.055758173E1,5.242740363E-2,-4.022407532E-2,2.550392151E-1,2.634608322E-1
5.056563496E1,3.403790295E-2,-1.483345032E-2,1.522083282E-1,1.566715841E-1
5.057364542E1,9.202256799E-3,-1.515626907E-3,7.330131531E-2,7.389222883E-2
5.058159050E1,-1.492875069E-2,1.029825211E-2,3.056716919E-2,3.554255795E-2
5.058955885E1,-3.451539576E-2,1.390647888E-2,3.849601746E-2,5.354106890E-2
5.059776000E1,-3.567461297E-2,2.414679527E-2,4.454231262E-2,6.196582402E-2
5.060559877E1,-2.819598094E-2,1.161909103E-2,6.766891479E-2,7.422330259E-2
5.061379939E1,-2.610220015E-2,1.690340042E-2,6.953620911E-2,7.617305413E-2
5.062156358E1,-1.465961337E-2,1.290321350E-2,7.866668701E-2,8.105457932E-2
5.062966092E1,-2.947680652E-3,9.051799774E-3,9.741687775E-2,9.788090708E-2
5.063756489E1,-5.284495652E-3,-2.225160599E-3,1.184959412E-1,1.186345873E-1
5.064547258E1,-2.629948407E-2,-2.331376076E-2,1.251478195E-1,1.299891189E-1
5.065346323E1,-3.969215974E-2,-3.569817543E-2,1.363506317E-1,1.464285561E-1
5.066144066E1,-4.833544791E-2,-6.042814255E-2,1.187210083E-1,1.417129272E-1
5.066946035E1,-6.173351407E-2,-6.158185005E-2,1.033868790E-1,1.352486516E-1
5.067742089E1,-7.081222534E-2,-6.044197083E-2,8.562946320E-2,1.264911383E-1
5.068553335E1,-6.093263626E-2,-6.625199318E-2,7.990646362E-2,1.203626009E-1
5.069342550E1,-4.642884806E-2,-6.260800362E-2,7.654571533E-2,1.092458081E-1
5.070147050E1,-3.201818839E-2,-5.388355255E-2,8.763027191E-2,1.077388796E-1
5.070954781E1,-1.522368193E-2,-5.005908012E-2,1.082620621E-1,1.202428629E-1
5.071739035E1,-5.694724619E-3,-3.897356987E-2,1.313104630E-1,1.370905056E-1
5.072536839E1,1.084468141E-2,-4.940843582E-2,1.423959732E-1,1.511139101E-1
5.073339200E1,2.456262521E-2,-3.871440887E-2,1.174526215E-1,1.260842825E-1
5.074137300E1,3.092261590E-2,-3.076410294E-2,4.692554474E-2,6.406750309E-2
5.074938131E1,3.012344800E-2,-2.034878731E-2,1.248617172E-1,1.300459292E-1
5.075751158E1,7.620651275E-3,-1.469159126E-2,1.501321793E-1,1.510416778E-1
5.076548889E1,1.893114299E-3,5.214214325E-3,1.083374023E-1,1.084793283E-1
5.077343577E1,-3.537498415E-3,-9.245872498E-4,3.310394287E-2,3.330525169E-2
5.078138554E1,-8.561402559E-3,5.568265915E-3,-1.800441742E-2,2.069932960E-2
5.078947281E1,3.652885556E-3,1.303195953E-2,-2.335929871E-2,2.699689571E-2
5.079737696E1,-3.253661096E-3,-1.711916924E-2,4.808712006E-2,5.114707598E-2
5.080555254E1,1.824547723E-2,-1.812720299E-2,1.292200089E-1,1.317547100E-1
5.081335781E1,3.688684106E-2,-2.673506737E-2,1.910839081E-1,1.964394634E-1
5.082141104E1,2.905717865E-2,-1.456475258E-2,1.880970001E-1,1.908846068E-1
5.082943581E1,3.587015346E-2,-2.713322639E-2,1.441993713E-1,1.510507815E-1
5.083737216E1,1.437624171E-2,-3.311514854E-2,9.775066376E-2,1.042040386E-1
5.084553950E1,-6.665576249E-3,-4.143643379E-2,6.568527222E-2,7.794846335E-2
5.085339089E1,-2.274258435E-2,-2.318310738E-2,4.805183411E-2,5.799707209E-2
5.086131823E1,-1.521370560E-2,-6.854534149E-3,5.687808990E-2,5.927527805E-2
5.086932192E1,-2.247011662E-2,-1.880645752E-3,7.783794403E-2,8.103819161E-2
5.087742562E1,-1.661420986E-2,-7.456064224E-3,8.177375793E-2,8.377692015E-2
5.088545993E1,-2.379681543E-2,-7.456064224E-3,9.853363037E-2,1.016403347E-1
5.089325889E1,-1.470964774E-2,9.512901306E-4,1.173744202E-1,1.182963786E-1
5.090152569E1,-1.501013711E-2,-1.467943192E-2,1.337957382E-1,1.354329705E-1
5.090932627E1,-7.863115519E-3,-4.120588303E-3,1.382102966E-1,1.384951043E-1
5.091729231E1,-2.689020336E-2,6.383657455E-3,1.210632324E-1,1.241778578E-1
5.092525166E1,-2.201439068E-2,-7.321596146E-3,1.182098389E-1,1.204649541E-1
5.093326073E1,-3.401798010E-2,-6.658315659E-3,1.129636765E-1,1.181623812E-1
5.094124985E1,-3.417865932E-2,-2.764844894E-2,1.148719788E-1,1.229967032E-1
5.094922646E1,-2.973029017E-2,-2.463221550E-2,1.048250198E-1,1.117090908E-1
5.095720046E1,-2.769436687E-2,-3.115177155E-2,1.043663025E-1,1.123820979E-1
5.096520466E1,-2.793534473E-2,-4.008531570E-2,9.193229675E-2,1.041093810E-1
5.097314304E1,-1.615180820E-2,-4.178977013E-2,7.951068878E-2,9.126453542E-2
5.098123462E1,-1.858956367E-2,-4.972076416E-2,8.826065063E-2,1.029935373E-1
5.098942242E1,-9.012758732E-3,-4.014396667E-2,8.347225189E-2,9.306118802E-2
5.099722181E1,-1.392314956E-2,-4.879403114E-2,8.308601379E-2,9.735500633E-2
5.100512769E1,4.179775715E-4,-4.533815384E-2,8.991718292E-2,1.007016518E-1
5.101329996E1,-1.184353605E-2,-3.206729889E-2,8.483982086E-2,9.146789714E-2
5.102124400E1,-1.689928398E-2,-2.364087105E-2,1.108732224E-1,1.146182709E-1
5.102917696E1,-5.066972226E-3,-2.482271194E-2,9.619712830E-2,9.947727745E-2
5.103734481E1,-5.211323500E-3,-4.398107529E-3,9.829616547E-2,9.853241795E-2
5.104511785E1,-7.692683488E-3,-8.087635040E-3,1.099271774E-1,1.104924050E-1
5.105325316E1,6.555914879E-3,-1.163959503E-2,1.048345566E-1,1.056822807E-1
5.106107104E1,-5.385044962E-3,-8.002042770E-3,1.045331955E-1,1.049772373E-1
5.106916181E1,-1.966028288E-2,-1.140975952E-2,1.018733978E-1,1.043786306E-1
5.107708454E1,-9.884089231E-3,-3.356933594E-4,8.966922760E-2,9.021296076E-2
5.108521016E1,-2.562150359E-3,-1.051306725E-2,1.086664200E-1,1.092038462E-1
5.109299077E1,-4.889070988E-5,-1.360177994E-2,1.060914993E-1,1.069598852E-1
5.110104658E1,5.711987615E-5,-1.646780968E-2,1.275167465E-1,1.285757079E-1
5.110898796E1,-4.846379161E-3,-2.182388306E-2,1.130027771E-1,1.151928682E-1
5.111703881E1,1.627860777E-2,-2.948856354E-2,8.174896240E-2,8.841640857E-2
5.112508381E1,1.536205411E-3,-2.993631363E-2,4.811191559E-2,5.668597024E-2
5.113323719E1,-6.060879678E-3,-3.496861458E-2,1.213264465E-2,3.750652389E-2
5.114098604E1,-2.314399928E-2,-3.973555565E-2,1.692581177E-2,4.900043050E-2
5.114899231E1,-2.797246724E-2,-4.681015015E-2,8.877944946E-2,1.041894415E-1
5.115701012E1,-5.635943636E-2,-3.987789154E-2,1.557540894E-1,1.703700932E-1
5.116495466E1,-3.174514696E-2,-4.077768326E-2,2.081937790E-1,2.145115927E-1
5.117295796E1,-1.914845780E-2,-3.773736954E-2,2.316827774E-1,2.355157783E-1
5.118091146E1,-2.085883170E-3,-2.590799332E-2,2.166576385E-1,2.182111532E-1
5.118901877E1,2.295598388E-4,-2.169251442E-2,1.608171463E-1,1.622737577E-1
5.119708704E1,2.457302064E-3,-6.191730499E-4,9.782028198E-2,9.785310049E-2
5.120499466E1,8.482486010E-6,9.028911591E-3,1.448631287E-3,9.144388939E-3
5.121299958E1,-9.272214025E-3,2.670454979E-2,-3.963470459E-2,4.868281771E-2
5.122100166E1,-2.328681201E-2,2.634143829E-2,-3.972721100E-2,5.305090271E-2
5.122893273E1,-4.203840718E-2,1.753234863E-2,-7.065105438E-2,8.406058774E-2
5.123693216E1,-4.366045445E-2,1.657938957E-2,-5.590820312E-2,7.284805157E-2
5.124501654E1,-3.052160144E-2,-5.434513092E-3,8.825111389E-2,9.353802002E-2
5.125287431E1,-1.240716130E-2,-2.278089523E-2,3.185729980E-1,3.196273798E-1
5.126096992E1,-1.417143643E-2,-5.348491669E-2,4.240303040E-1,4.276250280E-1
5.126899758E1,1.454702392E-2,-6.419062614E-2,4.883794785E-1,4.927946503E-1
5.127699250E1,6.112886965E-2,-6.456351280E-2,3.870964050E-1,3.971760475E-1
5.128488569E1,5.859461054E-2,-4.419827461E-2,7.730293274E-2,1.065953061E-1
5.129280485E1,2.453443035E-2,-3.056216240E-2,-2.036428452E-1,2.073798265E-1
5.130089954E1,7.643625140E-4,-2.682137489E-2,-3.427877426E-1,3.438363083E-1
5.130883516E1,-2.870111912E-2,-3.983855247E-2,-3.041343689E-1,3.080723598E-1
5.131691419E1,-3.305007517E-2,-7.257270813E-2,-7.346439362E-2,1.084256545E-1
5.132477889E1,-2.021448314E-2,-8.824491501E-2,1.860170364E-1,2.068770848E-1
5.133275639E1,2.090643905E-2,-8.611583710E-2,3.637428284E-1,3.743819731E-1
5.134086258E1,5.198382586E-2,-6.729698181E-2,4.187240601E-1,4.272716237E-1
5.134874416E1,5.177254975E-2,-4.146742821E-2,3.054399490E-1,3.125596055E-1
5.135688554E1,3.556607291E-2,-5.198240280E-3,1.773996353E-1,1.810044139E-1
5.136473323E1,3.427635878E-3,1.380181313E-2,6.120491028E-2,6.283533859E-2
5.137285035E1,-4.003175721E-2,3.629779816E-2,1.952171326E-2,5.745580062E-2
5.138083842E1,-6.681473553E-2,5.555033684E-2,2.612018585E-2,9.073209419E-2
5.138879958E1,-7.044988871E-2,5.979895592E-2,6.668853760E-2,1.139581634E-1
5.139683408E1,-5.334207788E-2,5.815601349E-2,1.051921844E-1,1.315024519E-1
5.140467654E1,-1.511952281E-2,5.254364014E-2,1.343269348E-1,1.450281335E-1
5.141278446E1,1.336593181E-3,3.739500046E-2,1.395292282E-1,1.444596070E-1
5.142069962E1,-9.003728628E-4,2.209568024E-2,1.494846344E-1,1.511115008E-1
5.142873992E1,4.519414157E-3,1.316189766E-2,1.281061172E-1,1.288597607E-1
5.143677762E1,-1.117676869E-2,-2.027392387E-2,1.257400513E-1,1.278534811E-1
5.144475523E1,-2.208694816E-2,-4.476594925E-2,1.208152771E-1,1.307216687E-1
5.145278573E1,-3.542685136E-2,-5.743861198E-2,9.909057617E-2,1.198882739E-1
5.146065889E1,-5.129775405E-2,-7.758474350E-2,8.208084106E-2,1.240488471E-1
5.146877958E1,-6.775633991E-2,-6.908965111E-2,6.743717194E-2,1.179494538E-1
5.147661431E1,-6.050265580E-2,-7.463860512E-2,5.527019501E-2,1.108435257E-1
5.148460766E1,-5.318669602E-2,-8.483743668E-2,6.947517395E-2,1.218729465E-1
5.149255639E1,-3.610162437E-2,-7.339906693E-2,9.088802338E-2,1.222758484E-1
5.150069762E1,-1.912513003E-2,-5.225419998E-2,1.171207428E-1,1.296670367E-1
5.150865262E1,-1.179971918E-2,-4.561877251E-2,1.337404251E-1,1.417984735E-1
5.151671600E1,4.845604300E-3,-3.685307503E-2,1.383190155E-1,1.432263211E-1
5.152470181E1,2.119466662E-3,-3.299522400E-2,1.189241409E-1,1.234347125E-1
5.153253385E1,2.321426198E-2,-2.467036247E-2,8.508014679E-2,9.157598005E-2
5.154061508E1,2.502781339E-2,-1.850914955E-2,8.241939545E-2,8.810185473E-2
5.154854204E1,1.253231242E-2,-1.719117165E-2,1.491765976E-1,1.506859400E-1
5.155652516E1,4.747651517E-3,-1.109242439E-2,1.273469925E-1,1.279173115E-1
5.156461835E1,-7.465541363E-3,-1.193976402E-2,4.572486877E-2,4.784407902E-2
5.157258754E1,-4.998348653E-3,-9.958744049E-3,1.210021973E-2,1.644917596E-2
5.158056173E1,-1.092068851E-4,-7.444620132E-3,3.128528595E-2,3.215903313E-2
5.158847800E1,2.183657140E-3,-1.893162727E-2,8.647537231E-2,8.855035227E-2
5.159648716E1,9.014185518E-3,-4.239201546E-2,1.440582275E-1,1.504364033E-1
5.160465877E1,2.749709040E-2,-4.235029221E-2,1.943435669E-1,2.007960638E-1
5.161256258E1,2.444784716E-2,-3.578567505E-2,1.702394485E-1,1.756695239E-1
5.162048712E1,1.438695937E-2,-3.949928284E-2,1.148300171E-1,1.222829128E-1
5.162844639E1,-7.156100124E-3,-2.912569046E-2,5.935382843E-2,6.650107189E-2
5.163645508E1,-1.646485180E-2,-1.856040955E-2,3.505325317E-2,4.294543870E-2
5.164449089E1,-2.319027856E-2,-2.210569382E-2,2.997112274E-2,4.387161858E-2
5.165243119E1,-3.247725964E-2,-1.786136627E-2,6.574535370E-2,7.547352073E-2
5.166048677E1,-3.506589681E-2,1.308917999E-3,8.490276337E-2,9.186843643E-2
5.166841804E1,-1.664515957E-2,-7.579326630E-4,1.232900620E-1,1.244109126E-1
5.167639727E1,-2.427177131E-2,-3.616809845E-4,1.353607178E-1,1.375200844E-1
5.168445866E1,-1.489154249E-2,-1.876354218E-4,1.354036331E-1,1.362201788E-1
5.169252989E1,-1.019274071E-2,4.347562790E-3,1.473093033E-1,1.477255025E-1
5.170046162E1,-7.695652544E-3,4.120826721E-3,1.352815628E-1,1.355629209E-1
5.170848958E1,-1.956175640E-2,1.121282578E-3,1.159725189E-1,1.176160905E-1
5.171641439E1,-7.367443293E-3,-8.966684341E-3,9.190082550E-2,9.263067730E-2
5.172472542E1,-1.463048905E-2,-9.315013885E-3,6.786918640E-2,7.005031875E-2
5.173244485E1,-9.939383715E-3,-1.428437233E-2,9.176445007E-2,9.339994079E-2
5.174073362E1,-1.968206838E-2,-2.633643150E-2,9.653091431E-2,1.019765113E-1
5.174856523E1,-7.743015885E-3,-3.594303131E-2,1.132822037E-1,1.190995947E-1
5.175652485E1,-1.022256911E-2,-3.608298302E-2,1.300058365E-1,1.353070586E-1
5.176434704E1,-5.307458341E-3,-4.571008682E-2,1.036567688E-1,1.134121108E-1
5.177250408E1,-4.004240036E-4,-4.355382919E-2,9.641456604E-2,1.057963370E-1
5.178030589E1,-2.188884467E-2,-3.413987160E-2,8.919048309E-2,9.797752103E-2
5.178833600E1,-1.231127977E-2,-3.664779663E-2,9.155464172E-2,9.938249860E-2
5.179632558E1,-1.251129806E-2,-4.381966591E-2,8.676815033E-2,9.800718143E-2
5.180440362E1,-7.795933634E-3,-3.898048401E-2,9.875202179E-2,1.064528840E-1
5.181247896E1,-1.508755609E-2,-2.455878258E-2,9.158325195E-2,9.601177110E-2
5.182042412E1,-1.292619109E-2,-2.206921577E-2,9.639549255E-2,9.973077602E-2
5.182855566E1,-2.267017588E-2,-2.197718620E-2,9.162998199E-2,9.691742458E-2
5.183629000E1,-1.792041212E-2,-2.184581757E-2,9.645175934E-2,1.005053371E-1
5.184445239E1,-1.093835011E-2,-1.921248436E-2,8.693504333E-2,8.970211156E-2
5.185235862E1,-1.108450815E-2,-2.618312836E-2,8.220005035E-2,8.697856523E-2
5.186029996E1,-2.066913992E-2,-2.338194847E-2,8.469772339E-2,9.026424102E-2
5.186817662E1,-1.834022626E-2,-2.058386803E-2,7.761955261E-2,8.237022806E-2
5.187619681E1,-1.113928109E-2,-1.990509033E-2,8.737087250E-2,9.029931099E-2
5.188429319E1,-3.254931420E-2,-2.145123482E-2,9.955883026E-2,1.069185391E-1
5.189232862E1,-1.808553934E-2,-3.730821609E-2,9.021472931E-2,9.928588573E-2
5.190028127E1,-2.760533616E-2,-2.667689323E-2,1.024570465E-1,1.094127853E-1
5.190829288E1,-1.539394632E-2,-3.521180153E-2,1.051187515E-1,1.119231722E-1
5.191618012E1,-8.060511202E-3,-3.890824318E-2,1.149778366E-1,1.216500150E-1
5.192412735E1,-1.045349240E-2,-3.308653831E-2,1.272144318E-1,1.318616933E-1
5.193228581E1,-1.138795167E-3,-3.439068794E-2,9.158039093E-2,9.783140740E-2
5.194007119E1,-3.816381097E-3,-3.328227997E-2,3.440284729E-2,4.801906732E-2
5.194820031E1,-6.694179028E-3,-2.710342407E-2,-2.270221710E-2,3.598330572E-2
5.195631416E1,-2.852854133E-2,-2.770519257E-2,-4.139518738E-2,5.740223779E-2
5.196407227E1,-4.042745754E-2,-3.000736237E-2,-2.446174622E-3,5.040639731E-2
5.197213758E1,-5.931016803E-2,-2.500224113E-2,1.011800766E-1,1.199175383E-1
5.198018877E1,-4.659293965E-2,-3.209471703E-2,1.808347702E-1,1.894787244E-1
5.198825435E1,-2.890610322E-2,-3.719210625E-2,2.603874207E-1,2.646137268E-1
5.199609527E1,-1.389367878E-2,-2.653932571E-2,2.702465057E-1,2.719017175E-1
5.200417938E1,-1.458108425E-3,-1.888084412E-2,2.129125595E-1,2.137530593E-1
5.201212138E1,-3.981616348E-3,-9.135961533E-3,1.100034714E-1,1.104539849E-1
5.202015038E1,-1.636341214E-3,-1.422166824E-3,1.916122437E-2,1.928348232E-2
5.202817585E1,-1.596889272E-2,4.639863968E-3,-4.754638672E-2,5.037055452E-2
5.203620431E1,-2.305541933E-2,4.658460617E-3,-4.691982269E-2,5.248545872E-2
5.204407835E1,-3.470932692E-2,-3.897905350E-3,-1.251220703E-2,3.710102918E-2
5.205214088E1,-3.434083238E-2,-2.361178398E-2,-7.605266571E-2,8.672264452E-2
5.206016419E1,-4.311622307E-2,-2.336454391E-2,3.779125214E-2,6.191194830E-2
5.206825092E1,-3.470552340E-2,-3.990697861E-2,1.995172501E-1,2.064077842E-1
5.207626792E1,-1.435696334E-2,-5.456328392E-2,3.946323395E-1,3.986451526E-1
5.208439727E1,1.481667906E-2,-5.666327477E-2,4.001274109E-1,4.043911542E-1
5.209219742E1,6.209036335E-2,-6.736087799E-2,3.645448685E-1,3.758798508E-1
5.209999562E1,8.115244657E-2,-4.827594757E-2,1.849479675E-1,2.076584633E-1
5.210801754E1,5.650204420E-2,-4.606866837E-2,-2.580738068E-2,7.733578797E-2
5.211615485E1,2.757174149E-2,-4.992461205E-2,-2.147178650E-1,2.221630693E-1
5.212416239E1,7.215674967E-3,-5.672955513E-2,-2.475147247E-1,2.540351301E-1
5.213195581E1,-2.093479037E-2,-6.872177124E-2,-1.265468597E-1,1.455165111E-1
5.214000266E1,-2.913067117E-2,-6.582808495E-2,8.075618744E-2,1.081826908E-1
5.214833167E1,-1.120410860E-2,-8.264517784E-2,2.639703751E-1,2.768322893E-1
5.215616788E1,1.307243109E-2,-6.268286705E-2,3.629827499E-1,3.685871770E-1
5.216399277E1,2.494330332E-2,-1.843929291E-2,3.010368347E-1,3.026307185E-1
5.217194650E1,3.718197718E-2,4.858255386E-3,1.811580658E-1,1.849982348E-1
5.217985892E1,1.216129959E-2,2.797150612E-2,3.968715668E-2,5.005369884E-2
5.218781331E1,-3.341366351E-2,3.978919983E-2,-2.258968353E-2,5.665639535E-2
5.219587273E1,-7.119233906E-2,5.785512924E-2,-7.861137390E-3,9.207259420E-2
5.220382681E1,-7.593424618E-2,6.579089165E-2,3.608322144E-2,1.067541570E-1
5.221180004E1,-6.022275612E-2,5.827188492E-2,8.994579315E-2,1.229334724E-1
5.221981189E1,-4.312419519E-2,5.178928375E-2,1.105623245E-1,1.294830249E-1
5.222788831E1,-1.934855059E-2,2.403712273E-2,1.168889999E-1,1.208932917E-1
5.223582104E1,-4.986315966E-3,2.273368835E-2,1.256427765E-1,1.277802458E-1
5.224380862E1,7.600054145E-3,-7.226467133E-4,1.390323639E-1,1.392418086E-1
5.225181981E1,-1.054439694E-2,-1.986145973E-2,1.427230835E-1,1.444837031E-1
5.225990985E1,-6.712257862E-3,-3.985047340E-2,1.557683945E-1,1.609251607E-1
5.226777177E1,-3.393684328E-2,-5.812311172E-2,1.279306412E-1,1.445553679E-1
5.227588408E1,-4.717157781E-2,-6.492757797E-2,1.095323563E-1,1.357869110E-1
5.228374081E1,-6.308586895E-2,-7.685947418E-2,9.104251862E-2,1.348181955E-1
5.229174446E1,-7.208087295E-2,-8.905625343E-2,9.642124176E-2,1.497455321E-1
5.229981712E1,-7.166962326E-2,-9.374070168E-2,7.794761658E-2,1.414202425E-1
5.230775665E1,-5.916074663E-2,-9.086680412E-2,8.830642700E-2,1.398384607E-1
5.231573362E1,-4.409977049E-2,-9.739160538E-2,8.913898468E-2,1.391965271E-1
5.232378658E1,-2.918704599E-2,-6.782436371E-2,9.481048584E-2,1.201709457E-1
5.233178862E1,-2.169504017E-2,-7.661032677E-2,1.196212769E-1,1.436978316E-1
5.233980954E1,-9.859085083E-3,-7.108616829E-2,1.300497055E-1,1.485374390E-1
5.234774704E1,1.601466537E-2,-5.872416496E-2,1.188344955E-1,1.335164199E-1
5.235581889E1,1.789018139E-2,-5.620288849E-2,6.684684753E-2,8.914776660E-2
5.236377535E1,2.241178602E-2,-3.702974319E-2,1.273603439E-1,1.345144871E-1
5.237188419E1,5.156226456E-3,-3.007626534E-2,1.662559509E-1,1.690331613E-1
5.237982058E1,1.179970056E-2,-2.084970474E-2,1.332931519E-1,1.354289757E-1
5.238805035E1,1.841522753E-3,-1.853156090E-2,7.167720795E-2,7.405695170E-2
5.239582773E1,3.890335560E-3,-1.105809212E-2,-1.138591766E-2,1.634182466E-2
5.240364846E1,1.328572631E-2,-2.213001251E-2,-2.005958557E-2,3.268998242E-2
5.241189569E1,6.052739918E-3,-3.015089035E-2,4.088211060E-2,5.115719711E-2
5.241973238E1,5.736038089E-3,-2.559685707E-2,1.402969360E-1,1.427281734E-1
5.242770554E1,1.467877254E-2,-4.087066650E-2,2.036132812E-1,2.081928098E-1
5.243580669E1,3.516569734E-2,-3.536033630E-2,2.020730972E-1,2.081358121E-1
5.244381162E1,3.420948237E-2,-2.822947502E-2,1.428604126E-1,1.495870630E-1
5.245183335E1,1.685526222E-2,-2.373814583E-2,7.161140442E-2,7.730325139E-2
5.245957954E1,7.776916027E-5,-2.225399017E-3,4.353523254E-2,4.359214289E-2
5.246759015E1,-1.169915497E-2,2.748012543E-3,3.707027435E-2,3.896956557E-2
5.247557412E1,-2.356435359E-2,3.673553467E-3,5.475330353E-2,5.972183857E-2
5.248352927E1,-1.675537229E-2,4.939794540E-3,9.647178650E-2,9.804055110E-2
5.249166662E1,-5.472306162E-3,3.991842270E-3,1.286611557E-1,1.288393338E-1
5.249956350E1,3.227043897E-3,5.495786667E-3,1.536865234E-1,1.538186106E-1
5.250754208E1,-2.457175404E-3,-8.733272552E-4,1.689414978E-1,1.689616231E-1
5.251552177E1,1.861263067E-3,4.123687744E-3,1.600904465E-1,1.601543635E-1
5.252347215E1,1.870214939E-3,-9.007453918E-4,1.391487122E-1,1.391641949E-1
5.253154215E1,-5.299992859E-3,-1.084327698E-2,1.325340271E-1,1.330824366E-1
5.253948938E1,-7.897403091E-3,-2.100110054E-2,1.162834167E-1,1.184282408E-1
5.254745300E1,-1.303431392E-2,-3.352904320E-2,1.239795685E-1,1.290930807E-1
5.255554162E1,-2.301655710E-2,-3.168487549E-2,1.292839050E-1,1.350852373E-1
5.256339150E1,-3.551680967E-2,-4.894733429E-2,1.369953156E-1,1.497497973E-1
5.257148242E1,-2.393694967E-2,-4.710054398E-2,1.087818146E-1,1.209335437E-1
5.257946558E1,-3.873196989E-2,-5.475020409E-2,9.495735168E-2,1.162525225E-1
5.258748889E1,-2.927456424E-2,-5.757546425E-2,7.875061035E-2,1.018508362E-1
5.259534858E1,-2.915941924E-2,-6.259536743E-2,5.302619934E-2,8.706451384E-2
5.260335585E1,-3.144957498E-2,-6.731414795E-2,4.893398285E-2,8.896518958E-2
5.261134450E1,-2.652743831E-2,-5.963325500E-2,5.454063416E-2,8.505592784E-2
5.261940785E1,-3.131937981E-2,-5.179357529E-2,5.300998688E-2,8.045829169E-2
5.262743862E1,-2.655992657E-2,-4.359483719E-2,8.510208130E-2,9.923862036E-2
5.263544004E1,-3.147555888E-2,-3.758335114E-2,8.612823486E-2,9.910243150E-2
5.264334012E1,-1.239632815E-2,-2.919054031E-2,9.912204742E-2,1.040717872E-1
5.265145615E1,-7.960636169E-3,-2.797341347E-2,1.193027496E-1,1.227967005E-1
5.265933096E1,5.780756474E-3,-2.910208702E-2,1.107654572E-1,1.146705503E-1
5.266738919E1,2.565529197E-3,-3.038215637E-2,7.106113434E-2,7.732620629E-2
5.267553989E1,-1.063492149E-3,-2.196669579E-2,3.857231140E-2,4.440146333E-2
5.268338477E1,-1.995265484E-3,-3.235578537E-2,1.097488403E-2,3.422464040E-2
5.269178870E1,-5.052525550E-3,-4.758763313E-2,3.603839874E-2,5.990723684E-2
5.269957423E1,-2.440107614E-2,-5.528521538E-2,8.275508881E-2,1.024708362E-1
5.270744673E1,-2.404349670E-2,-6.839799881E-2,1.436614990E-1,1.609192415E-1
5.271544054E1,-1.636904106E-2,-7.022476196E-2,1.947956085E-1,2.077132442E-1
5.272345358E1,-6.243500859E-3,-5.835008621E-2,2.098264694E-1,2.178780878E-1
5.273128512E1,-8.285924792E-3,-5.903887749E-2,1.983499527E-1,2.071157873E-1
5.273942692E1,1.052579656E-2,-5.515646935E-2,1.748361588E-1,1.836319986E-1
5.274727900E1,-4.340969026E-3,-3.458356857E-2,1.082057953E-1,1.136809631E-1
5.275550481E1,-7.225241512E-3,-3.293633461E-2,5.361270905E-2,6.333505209E-2
5.276348769E1,-1.000804454E-2,-2.340126038E-2,8.802413940E-3,2.693069687E-2
5.277130242E1,-2.900429070E-2,-8.315324783E-3,-4.659652710E-3,3.053040892E-2
5.277930596E1,-4.314999655E-2,-6.956577301E-3,8.400917053E-3,4.450720815E-2
5.278727996E1,-5.465713516E-2,-5.406141281E-3,-4.072856903E-2,6.837722664E-2
5.279534531E1,-5.853283778E-2,-8.301019669E-3,1.559066772E-2,6.113974931E-2
5.280341223E1,-3.821635991E-2,-2.782344818E-2,2.515172958E-1,2.559210514E-1
5.281141062E1,-2.359373122E-2,-3.174161911E-2,4.392213821E-1,4.409984320E-1
5.281941185E1,-1.210682094E-4,-5.423092842E-2,3.582391739E-1,3.623207336E-1
5.282746315E1,4.356061667E-2,-5.151557922E-2,2.290353775E-1,2.387647092E-1
5.283534115E1,6.182862446E-2,-4.682731628E-2,3.027057648E-2,8.325793748E-2
5.284328238E1,5.112192780E-2,-4.605317116E-2,-6.528949738E-2,9.485285733E-2
5.285119369E1,1.235698536E-2,-4.370760918E-2,-1.316547394E-1,1.392695968E-1
5.285934888E1,1.157462597E-3,-5.210542679E-2,-1.258268356E-1,1.361936408E-1
5.286719227E1,-3.241848201E-2,-5.924344063E-2,-2.863979340E-2,7.335517023E-2
5.287522754E1,-3.193038702E-2,-7.838487625E-2,9.008884430E-2,1.236112386E-1
5.288323096E1,-2.423263714E-2,-7.650113106E-2,1.847248077E-1,2.014023296E-1
5.289129869E1,1.169224828E-2,-3.717732430E-2,1.977014542E-1,2.015061465E-1
5.289923646E1,3.330902010E-2,-3.504514694E-3,1.433887482E-1,1.472484484E-1
5.290741550E1,2.446532995E-2,1.762247086E-2,8.651447296E-2,9.161799976E-2
5.291547085E1,1.604743861E-2,2.928996086E-2,5.840778351E-2,6.728217645E-2
5.292336812E1,-1.336240023E-2,2.473664284E-2,9.271335602E-2,9.688251454E-2
5.293137185E1,-1.636734232E-2,2.076005936E-2,1.224021912E-1,1.252244639E-1
5.293933177E1,-3.402554989E-2,7.697343826E-3,1.689968109E-1,1.725598715E-1
5.294742769E1,-2.122151107E-2,4.023075104E-3,1.523160934E-1,1.538399493E-1
5.295541212E1,-1.882731169E-2,-1.273632050E-2,1.211919785E-1,1.233052195E-1
5.296345158E1,-1.917844638E-2,-2.037572861E-2,8.417415619E-2,8.870327892E-2
5.297133396E1,-1.451436803E-2,-3.981900215E-2,7.833480835E-2,8.906493143E-2
